"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"1975","Norway","Crude divorce rate","1.4",""
"1976","Norway","Crude divorce rate","1.4",""
"1977","Norway","Crude divorce rate","1.5",""
"1978","Norway","Crude divorce rate","1.5",""
"1979","Norway","Crude divorce rate","1.6",""
"1980","Norway","Crude divorce rate","1.6",""
"1981","Norway","Crude divorce rate","1.7",""
"1982","Norway","Crude divorce rate","1.7",""
"1983","Norway","Crude divorce rate","1.9",""
"1984","Norway","Crude divorce rate","1.9",""
"1985","Norway","Crude divorce rate","2.0",""
"1986","Norway","Crude divorce rate","1.9",""
"1987","Norway","Crude divorce rate","2.0",""
"1988","Norway","Crude divorce rate","2.1",""
"1989","Norway","Crude divorce rate","2.2",""
"1990","Norway","Crude divorce rate","2.4",""
"1991","Norway","Crude divorce rate","2.4",""
"1992","Norway","Crude divorce rate","2.4",""
"1993","Norway","Crude divorce rate","2.5",""
"1994","Norway","Crude divorce rate","2.5",""
"1995","Norway","Crude divorce rate","2.4",""
"1996","Norway","Crude divorce rate","2.3",""
"1997","Norway","Crude divorce rate","2.3",""
"1998","Norway","Crude divorce rate","2.1",""
"1999","Norway","Crude divorce rate","2.0",""
"2000","Norway","Crude divorce rate","2.2",""
"2001","Norway","Crude divorce rate","2.3",""
"2002","Norway","Crude divorce rate","2.3",""
"2003","Norway","Crude divorce rate","2.4",""
"2004","Norway","Crude divorce rate","2.4",""
"2005","Norway","Crude divorce rate","2.4",""
"2006","Norway","Crude divorce rate","2.3",""
"2007","Norway","Crude divorce rate","2.2",""
"2008","Norway","Crude divorce rate","2.1",""
"2009","Norway","Crude divorce rate","2.1",""
"2010","Norway","Crude divorce rate","2.1",""
"2011","Norway","Crude divorce rate","2.1",""
"2012","Norway","Crude divorce rate","2.0",""
"1960","Switzerland","Crude divorce rate","0.9",""
"1961","Switzerland","Crude divorce rate","0.9",""
"1962","Switzerland","Crude divorce rate","0.8",""
"1963","Switzerland","Crude divorce rate","0.8",""
"1964","Switzerland","Crude divorce rate","0.8",""
"1965","Switzerland","Crude divorce rate","0.8",""
"1966","Switzerland","Crude divorce rate","0.8",""
"1967","Switzerland","Crude divorce rate","0.9",""
"1968","Switzerland","Crude divorce rate","0.9",""
"1969","Switzerland","Crude divorce rate","1.0",""
"1970","Switzerland","Crude divorce rate","1.0",""
"1971","Switzerland","Crude divorce rate","1.1",""
"1972","Switzerland","Crude divorce rate","1.2",""
"1973","Switzerland","Crude divorce rate","1.3",""
"1974","Switzerland","Crude divorce rate","1.3",""
"1975","Switzerland","Crude divorce rate","1.4",""
"1976","Switzerland","Crude divorce rate","1.5",""
"1977","Switzerland","Crude divorce rate","1.7",""
"1978","Switzerland","Crude divorce rate","1.7",""
"1979","Switzerland","Crude divorce rate","1.7",""
"1980","Switzerland","Crude divorce rate","1.7",""
"1981","Switzerland","Crude divorce rate","1.8",""
"1982","Switzerland","Crude divorce rate","1.8",""
"1983","Switzerland","Crude divorce rate","1.8",""
"1984","Switzerland","Crude divorce rate","1.7",""
"1985","Switzerland","Crude divorce rate","1.8",""
"1986","Switzerland","Crude divorce rate","1.8",""
"1987","Switzerland","Crude divorce rate","1.8",""
"1988","Switzerland","Crude divorce rate","1.9",""
"1989","Switzerland","Crude divorce rate","1.9",""
"1990","Switzerland","Crude divorce rate","2.0",""
"1991","Switzerland","Crude divorce rate","2.0",""
"1992","Switzerland","Crude divorce rate","2.1",""
"1993","Switzerland","Crude divorce rate","2.2",""
"1994","Switzerland","Crude divorce rate","2.2",""
"1995","Switzerland","Crude divorce rate","2.2",""
"1996","Switzerland","Crude divorce rate","2.3",""
"1997","Switzerland","Crude divorce rate","2.4",""
"1998","Switzerland","Crude divorce rate","2.5",""
"1999","Switzerland","Crude divorce rate","2.9",""
"2000","Switzerland","Crude divorce rate","1.5",""
"2001","Switzerland","Crude divorce rate","2.2",""
"2002","Switzerland","Crude divorce rate","2.2",""
"2003","Switzerland","Crude divorce rate","2.3",""
"2004","Switzerland","Crude divorce rate","2.4",""
"2005","Switzerland","Crude divorce rate","2.9",""
"2006","Switzerland","Crude divorce rate","2.8",""
"2007","Switzerland","Crude divorce rate","2.6",""
"2008","Switzerland","Crude divorce rate","2.6",""
"2009","Switzerland","Crude divorce rate","2.5",""
"2010","Switzerland","Crude divorce rate","2.8",""
"2011","Switzerland","Crude divorce rate","2.2","b"
"2012","Switzerland","Crude divorce rate","2.2",""
"1960","Montenegro","Crude divorce rate",":",""
"1961","Montenegro","Crude divorce rate",":",""
"1962","Montenegro","Crude divorce rate",":",""
"1963","Montenegro","Crude divorce rate",":",""
"1964","Montenegro","Crude divorce rate",":",""
"1965","Montenegro","Crude divorce rate",":",""
"1966","Montenegro","Crude divorce rate",":",""
"1967","Montenegro","Crude divorce rate",":",""
"1968","Montenegro","Crude divorce rate",":",""
"1969","Montenegro","Crude divorce rate",":",""
"1970","Montenegro","Crude divorce rate",":",""
"1971","Montenegro","Crude divorce rate",":",""
"1972","Montenegro","Crude divorce rate",":",""
"1973","Montenegro","Crude divorce rate",":",""
"1974","Montenegro","Crude divorce rate",":",""
"1975","Montenegro","Crude divorce rate",":",""
"1976","Montenegro","Crude divorce rate",":",""
"1977","Montenegro","Crude divorce rate",":",""
"1978","Montenegro","Crude divorce rate",":",""
"1979","Montenegro","Crude divorce rate",":",""
"1980","Montenegro","Crude divorce rate",":",""
"1981","Montenegro","Crude divorce rate",":",""
"1982","Montenegro","Crude divorce rate",":",""
"1983","Montenegro","Crude divorce rate",":",""
"1984","Montenegro","Crude divorce rate",":",""
"1985","Montenegro","Crude divorce rate",":",""
"1986","Montenegro","Crude divorce rate",":",""
"1987","Montenegro","Crude divorce rate",":",""
"1988","Montenegro","Crude divorce rate",":",""
"1989","Montenegro","Crude divorce rate",":",""
"1990","Montenegro","Crude divorce rate",":",""
"1991","Montenegro","Crude divorce rate",":",""
"1992","Montenegro","Crude divorce rate",":",""
"1993","Montenegro","Crude divorce rate",":",""
"1994","Montenegro","Crude divorce rate",":",""
"1995","Montenegro","Crude divorce rate",":",""
"1996","Montenegro","Crude divorce rate",":",""
"1997","Montenegro","Crude divorce rate",":",""
"1998","Montenegro","Crude divorce rate",":",""
"1999","Montenegro","Crude divorce rate",":",""
"2000","Montenegro","Crude divorce rate",":",""
"2001","Montenegro","Crude divorce rate",":",""
"2002","Montenegro","Crude divorce rate",":",""
"2003","Montenegro","Crude divorce rate",":",""
"2004","Montenegro","Crude divorce rate",":",""
"2005","Montenegro","Crude divorce rate","0.8",""
"2006","Montenegro","Crude divorce rate","0.8",""
"2007","Montenegro","Crude divorce rate","0.7",""
"2008","Montenegro","Crude divorce rate","0.7",""
"2009","Montenegro","Crude divorce rate","0.7",""
"2010","Montenegro","Crude divorce rate","0.8",""
"2011","Montenegro","Crude divorce rate","0.8",""
"2012","Montenegro","Crude divorce rate","0.8",""
"1960","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.7",""
"1961","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.6",""
"1962","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.6",""
"1963","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.5",""
"1964","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1965","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.5",""
"1966","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1967","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.3",""
"1968","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.3",""
"1969","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.3",""
"1970","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.3",""
"1971","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.3",""
"1972","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.3",""
"1973","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.6",""
"1974","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.6",""
"1975","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.7",""
"1976","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.6",""
"1977","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.5",""
"1978","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1979","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1980","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.5",""
"1981","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.5",""
"1982","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.5",""
"1983","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1984","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1985","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1986","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.5",""
"1987","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1988","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1989","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.5",""
"1990","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1991","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.3",""
"1992","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.3",""
"1993","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.3",""
"1994","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.3",""
"1995","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1996","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.4",""
"1997","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.5",""
"1998","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.5",""
"1999","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.5",""
"2000","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.7",""
"2001","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.7",""
"2002","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.6",""
"2003","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.7",""
"2004","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.8",""
"2005","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.8",""
"2006","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.7",""
"2007","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.7",""
"2008","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.6",""
"2009","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.6",""
"2010","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.8",""
"2011","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.9",""
"2012","Former Yugoslav Republic of Macedonia, the","Crude divorce rate","0.9",""
"1960","Albania","Crude divorce rate","0.5",""
"1961","Albania","Crude divorce rate","0.8",""
"1962","Albania","Crude divorce rate","0.7",""
"1963","Albania","Crude divorce rate","0.6",""
"1964","Albania","Crude divorce rate","0.6",""
"1965","Albania","Crude divorce rate","0.6",""
"1966","Albania","Crude divorce rate","0.6",""
"1967","Albania","Crude divorce rate","0.7",""
"1968","Albania","Crude divorce rate","0.9",""
"1969","Albania","Crude divorce rate","0.8",""
"1970","Albania","Crude divorce rate","0.8",""
"1971","Albania","Crude divorce rate","0.8",""
"1972","Albania","Crude divorce rate","0.8",""
"1973","Albania","Crude divorce rate","0.8",""
"1974","Albania","Crude divorce rate","0.8",""
"1975","Albania","Crude divorce rate","0.8",""
"1976","Albania","Crude divorce rate","0.8",""
"1977","Albania","Crude divorce rate","0.8",""
"1978","Albania","Crude divorce rate","0.7",""
"1979","Albania","Crude divorce rate","0.7",""
"1980","Albania","Crude divorce rate","0.8",""
"1981","Albania","Crude divorce rate","0.8",""
"1982","Albania","Crude divorce rate","0.8",""
"1983","Albania","Crude divorce rate","0.8",""
"1984","Albania","Crude divorce rate","0.8",""
"1985","Albania","Crude divorce rate","0.8",""
"1986","Albania","Crude divorce rate","0.8",""
"1987","Albania","Crude divorce rate","0.8",""
"1988","Albania","Crude divorce rate","0.8",""
"1989","Albania","Crude divorce rate","0.8",""
"1990","Albania","Crude divorce rate","0.8",""
"1991","Albania","Crude divorce rate","0.7",""
"1992","Albania","Crude divorce rate","0.7",""
"1993","Albania","Crude divorce rate","0.7",""
"1994","Albania","Crude divorce rate","0.7",""
"1995","Albania","Crude divorce rate","0.7",""
"1996","Albania","Crude divorce rate","0.6",""
"1997","Albania","Crude divorce rate","0.4",""
"1998","Albania","Crude divorce rate","0.6",""
"1999","Albania","Crude divorce rate","0.7",""
"2000","Albania","Crude divorce rate","0.7",""
"2001","Albania","Crude divorce rate","0.8",""
"2002","Albania","Crude divorce rate","1.1",""
"2003","Albania","Crude divorce rate","1.2",""
"2004","Albania","Crude divorce rate","0.9",""
"2005","Albania","Crude divorce rate","1.3",""
"2006","Albania","Crude divorce rate","1.3",""
"2007","Albania","Crude divorce rate","1.0",""
"2008","Albania","Crude divorce rate","1.1",""
"2009","Albania","Crude divorce rate",":",""
"2010","Albania","Crude divorce rate",":",""
"2011","Albania","Crude divorce rate",":",""
"2012","Albania","Crude divorce rate",":",""
"1960","Serbia","Crude divorce rate",":",""
"1961","Serbia","Crude divorce rate",":",""
"1962","Serbia","Crude divorce rate",":",""
"1963","Serbia","Crude divorce rate",":",""
"1964","Serbia","Crude divorce rate",":",""
"1965","Serbia","Crude divorce rate",":",""
"1966","Serbia","Crude divorce rate",":",""
"1967","Serbia","Crude divorce rate",":",""
"1968","Serbia","Crude divorce rate",":",""
"1969","Serbia","Crude divorce rate",":",""
"1970","Serbia","Crude divorce rate",":",""
"1971","Serbia","Crude divorce rate",":",""
"1972","Serbia","Crude divorce rate",":",""
"1973","Serbia","Crude divorce rate",":",""
"1974","Serbia","Crude divorce rate",":",""
"1975","Serbia","Crude divorce rate",":",""
"1976","Serbia","Crude divorce rate",":",""
"1977","Serbia","Crude divorce rate",":",""
"1978","Serbia","Crude divorce rate",":",""
"1979","Serbia","Crude divorce rate",":",""
"1980","Serbia","Crude divorce rate",":",""
"1981","Serbia","Crude divorce rate",":",""
"1982","Serbia","Crude divorce rate",":",""
"1983","Serbia","Crude divorce rate",":",""
"1984","Serbia","Crude divorce rate",":",""
"1985","Serbia","Crude divorce rate",":",""
"1986","Serbia","Crude divorce rate",":",""
"1987","Serbia","Crude divorce rate",":",""
"1988","Serbia","Crude divorce rate",":",""
"1989","Serbia","Crude divorce rate",":",""
"1990","Serbia","Crude divorce rate",":",""
"1991","Serbia","Crude divorce rate",":",""
"1992","Serbia","Crude divorce rate",":",""
"1993","Serbia","Crude divorce rate",":",""
"1994","Serbia","Crude divorce rate",":",""
"1995","Serbia","Crude divorce rate",":",""
"1996","Serbia","Crude divorce rate",":",""
"1997","Serbia","Crude divorce rate",":",""
"1998","Serbia","Crude divorce rate",":",""
"1999","Serbia","Crude divorce rate",":",""
"2000","Serbia","Crude divorce rate",":",""
"2001","Serbia","Crude divorce rate",":",""
"2002","Serbia","Crude divorce rate",":",""
"2003","Serbia","Crude divorce rate",":",""
"2004","Serbia","Crude divorce rate",":",""
"2005","Serbia","Crude divorce rate","1.0",""
"2006","Serbia","Crude divorce rate","1.1",""
"2007","Serbia","Crude divorce rate","1.2",""
"2008","Serbia","Crude divorce rate","1.2",""
"2009","Serbia","Crude divorce rate","1.2",""
"2010","Serbia","Crude divorce rate","0.9",""
"2011","Serbia","Crude divorce rate","1.1","b"
"2012","Serbia","Crude divorce rate","1.0",""
"1960","Turkey","Crude divorce rate",":",""
"1961","Turkey","Crude divorce rate",":",""
"1962","Turkey","Crude divorce rate",":",""
"1963","Turkey","Crude divorce rate",":",""
"1964","Turkey","Crude divorce rate",":",""
"1965","Turkey","Crude divorce rate",":",""
"1966","Turkey","Crude divorce rate",":",""
"1967","Turkey","Crude divorce rate",":",""
"1968","Turkey","Crude divorce rate",":",""
"1969","Turkey","Crude divorce rate",":",""
"1970","Turkey","Crude divorce rate",":",""
"1971","Turkey","Crude divorce rate",":",""
"1972","Turkey","Crude divorce rate",":",""
"1973","Turkey","Crude divorce rate",":",""
"1974","Turkey","Crude divorce rate",":",""
"1975","Turkey","Crude divorce rate",":",""
"1976","Turkey","Crude divorce rate",":",""
"1977","Turkey","Crude divorce rate",":",""
"1978","Turkey","Crude divorce rate",":",""
"1979","Turkey","Crude divorce rate",":",""
"1980","Turkey","Crude divorce rate",":",""
"1981","Turkey","Crude divorce rate",":",""
"1982","Turkey","Crude divorce rate",":",""
"1983","Turkey","Crude divorce rate",":",""
"1984","Turkey","Crude divorce rate",":",""
"1985","Turkey","Crude divorce rate",":",""
"1986","Turkey","Crude divorce rate",":",""
"1987","Turkey","Crude divorce rate",":",""
"1988","Turkey","Crude divorce rate",":",""
"1989","Turkey","Crude divorce rate",":",""
"1990","Turkey","Crude divorce rate",":",""
"1991","Turkey","Crude divorce rate",":",""
"1992","Turkey","Crude divorce rate",":",""
"1993","Turkey","Crude divorce rate",":",""
"1994","Turkey","Crude divorce rate",":",""
"1995","Turkey","Crude divorce rate",":",""
"1996","Turkey","Crude divorce rate",":",""
"1997","Turkey","Crude divorce rate",":",""
"1998","Turkey","Crude divorce rate",":",""
"1999","Turkey","Crude divorce rate",":",""
"2000","Turkey","Crude divorce rate",":",""
"2001","Turkey","Crude divorce rate",":",""
"2002","Turkey","Crude divorce rate",":",""
"2003","Turkey","Crude divorce rate","0.7",""
"2004","Turkey","Crude divorce rate","1.3",""
"2005","Turkey","Crude divorce rate","1.3",""
"2006","Turkey","Crude divorce rate","1.3",""
"2007","Turkey","Crude divorce rate","1.3",""
"2008","Turkey","Crude divorce rate","1.4",""
"2009","Turkey","Crude divorce rate","1.6",""
"2010","Turkey","Crude divorce rate","1.6",""
"2011","Turkey","Crude divorce rate","1.6",""
"2012","Turkey","Crude divorce rate","1.6",""
"1960","Belarus","Crude divorce rate",":",""
"1961","Belarus","Crude divorce rate",":",""
"1962","Belarus","Crude divorce rate",":",""
"1963","Belarus","Crude divorce rate",":",""
"1964","Belarus","Crude divorce rate",":",""
"1965","Belarus","Crude divorce rate",":",""
"1966","Belarus","Crude divorce rate",":",""
"1967","Belarus","Crude divorce rate",":",""
"1968","Belarus","Crude divorce rate",":",""
"1969","Belarus","Crude divorce rate",":",""
"1970","Belarus","Crude divorce rate",":",""
"1971","Belarus","Crude divorce rate",":",""
"1972","Belarus","Crude divorce rate",":",""
"1973","Belarus","Crude divorce rate",":",""
"1974","Belarus","Crude divorce rate",":",""
"1975","Belarus","Crude divorce rate",":",""
"1976","Belarus","Crude divorce rate",":",""
"1977","Belarus","Crude divorce rate",":",""
"1978","Belarus","Crude divorce rate",":",""
"1979","Belarus","Crude divorce rate",":",""
"1980","Belarus","Crude divorce rate",":",""
"1981","Belarus","Crude divorce rate",":",""
"1982","Belarus","Crude divorce rate",":",""
"1983","Belarus","Crude divorce rate",":",""
"1984","Belarus","Crude divorce rate",":",""
"1985","Belarus","Crude divorce rate",":",""
"1986","Belarus","Crude divorce rate",":",""
"1987","Belarus","Crude divorce rate",":",""
"1988","Belarus","Crude divorce rate",":",""
"1989","Belarus","Crude divorce rate",":",""
"1990","Belarus","Crude divorce rate",":",""
"1991","Belarus","Crude divorce rate",":",""
"1992","Belarus","Crude divorce rate",":",""
"1993","Belarus","Crude divorce rate",":",""
"1994","Belarus","Crude divorce rate",":",""
"1995","Belarus","Crude divorce rate",":",""
"1996","Belarus","Crude divorce rate",":",""
"1997","Belarus","Crude divorce rate",":",""
"1998","Belarus","Crude divorce rate",":",""
"1999","Belarus","Crude divorce rate",":",""
"2000","Belarus","Crude divorce rate",":",""
"2001","Belarus","Crude divorce rate",":",""
"2002","Belarus","Crude divorce rate",":",""
"2003","Belarus","Crude divorce rate",":",""
"2004","Belarus","Crude divorce rate","3.0",""
"2005","Belarus","Crude divorce rate","3.1",""
"2006","Belarus","Crude divorce rate","3.3",""
"2007","Belarus","Crude divorce rate","3.7",""
"2008","Belarus","Crude divorce rate","3.8",""
"2009","Belarus","Crude divorce rate","3.7",""
"2010","Belarus","Crude divorce rate","3.9",""
"2011","Belarus","Crude divorce rate","4.1",""
"2012","Belarus","Crude divorce rate","4.1",""
"1960","Bosnia and Herzegovina","Crude divorce rate",":",""
"1961","Bosnia and Herzegovina","Crude divorce rate",":",""
"1962","Bosnia and Herzegovina","Crude divorce rate",":",""
"1963","Bosnia and Herzegovina","Crude divorce rate",":",""
"1964","Bosnia and Herzegovina","Crude divorce rate",":",""
"1965","Bosnia and Herzegovina","Crude divorce rate",":",""
"1966","Bosnia and Herzegovina","Crude divorce rate",":",""
"1967","Bosnia and Herzegovina","Crude divorce rate",":",""
"1968","Bosnia and Herzegovina","Crude divorce rate",":",""
"1969","Bosnia and Herzegovina","Crude divorce rate",":",""
"1970","Bosnia and Herzegovina","Crude divorce rate",":",""
"1971","Bosnia and Herzegovina","Crude divorce rate",":",""
"1972","Bosnia and Herzegovina","Crude divorce rate",":",""
"1973","Bosnia and Herzegovina","Crude divorce rate",":",""
"1974","Bosnia and Herzegovina","Crude divorce rate",":",""
"1975","Bosnia and Herzegovina","Crude divorce rate",":",""
"1976","Bosnia and Herzegovina","Crude divorce rate",":",""
"1977","Bosnia and Herzegovina","Crude divorce rate",":",""
"1978","Bosnia and Herzegovina","Crude divorce rate",":",""
"1979","Bosnia and Herzegovina","Crude divorce rate",":",""
"1980","Bosnia and Herzegovina","Crude divorce rate",":",""
"1981","Bosnia and Herzegovina","Crude divorce rate",":",""
"1982","Bosnia and Herzegovina","Crude divorce rate",":",""
"1983","Bosnia and Herzegovina","Crude divorce rate",":",""
"1984","Bosnia and Herzegovina","Crude divorce rate",":",""
"1985","Bosnia and Herzegovina","Crude divorce rate",":",""
"1986","Bosnia and Herzegovina","Crude divorce rate",":",""
"1987","Bosnia and Herzegovina","Crude divorce rate",":",""
"1988","Bosnia and Herzegovina","Crude divorce rate",":",""
"1989","Bosnia and Herzegovina","Crude divorce rate",":",""
"1990","Bosnia and Herzegovina","Crude divorce rate",":",""
"1991","Bosnia and Herzegovina","Crude divorce rate",":",""
"1992","Bosnia and Herzegovina","Crude divorce rate",":",""
"1993","Bosnia and Herzegovina","Crude divorce rate",":",""
"1994","Bosnia and Herzegovina","Crude divorce rate",":",""
"1995","Bosnia and Herzegovina","Crude divorce rate",":",""
"1996","Bosnia and Herzegovina","Crude divorce rate",":",""
"1997","Bosnia and Herzegovina","Crude divorce rate",":",""
"1998","Bosnia and Herzegovina","Crude divorce rate",":",""
"1999","Bosnia and Herzegovina","Crude divorce rate",":",""
"2000","Bosnia and Herzegovina","Crude divorce rate",":",""
"2001","Bosnia and Herzegovina","Crude divorce rate",":",""
"2002","Bosnia and Herzegovina","Crude divorce rate",":",""
"2003","Bosnia and Herzegovina","Crude divorce rate",":",""
"2004","Bosnia and Herzegovina","Crude divorce rate","0.4",""
"2005","Bosnia and Herzegovina","Crude divorce rate","0.5",""
"2006","Bosnia and Herzegovina","Crude divorce rate","0.4",""
"2007","Bosnia and Herzegovina","Crude divorce rate","0.5",""
"2008","Bosnia and Herzegovina","Crude divorce rate","0.4",""
"2009","Bosnia and Herzegovina","Crude divorce rate","0.4",""
"2010","Bosnia and Herzegovina","Crude divorce rate","0.4",""
"2011","Bosnia and Herzegovina","Crude divorce rate",":",""
"2012","Bosnia and Herzegovina","Crude divorce rate","0.4",""
"1960","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1962","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1965","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1966","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1967","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1968","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1970","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1971","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1972","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1973","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1974","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1975","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1976","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1977","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1978","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1979","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1980","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1981","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1982","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1983","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1984","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1985","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1986","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1987","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1988","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1989","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1992","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1993","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1994","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1995","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1996","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1997","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1998","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"1999","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"2000","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"2001","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"2003","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate",":",""
"2004","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate","0.6",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate","0.7",""
"2006","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate","0.7",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Crude divorce rate","0.7",""
